CustomerID,Recency,Frequency,MonetaryValue,Cluster
17214.0,61,104,984.12,medium
17217.0,235,9,113.5,low
17218.0,5,223,1668.18,medium
17219.0,32,25,114.23,low
17220.0,25,472,3198.25,medium
17221.0,8,63,335.13,medium
17222.0,66,28,354.15,low
17223.0,311,19,133.95,low
17226.0,309,21,393.49,low
17227.0,19,37,797.07,medium
17228.0,16,178,1550.14,medium
17229.0,97,47,318.76,low
17230.0,265,73,3466.67,low
17231.0,13,546,3127.82,high
17232.0,3,36,421.52,medium
17233.0,36,25,190.88,low
17234.0,183,14,149.89,low
17235.0,26,19,208.16,low
17236.0,13,105,916.13,medium
17237.0,12,19,314.69,medium
17238.0,3,506,3374.56,high
17239.0,313,16,379.95,low
17242.0,109,40,1135.04,low
17243.0,2,396,8371.65,high
17244.0,54,31,954.9,low
17245.0,205,9,171.45,low
17247.0,16,55,282.19,medium
17248.0,121,69,318.65,low
17250.0,4,57,384.52,medium
17251.0,363,39,283.28,low
17252.0,117,87,353.86,low
17253.0,19,18,178.26,medium
17254.0,5,112,272.44,medium
17255.0,41,78,298.41,medium
17256.0,108,16,240.0,low
17259.0,149,37,221.73,low
17262.0,53,10,984.5,low
17263.0,209,23,63.44,low
17265.0,139,127,562.9,medium
17266.0,3,80,310.64,medium
17267.0,128,38,317.62,low
17268.0,108,6,763.64,low
17272.0,43,116,2144.53,medium
17274.0,36,27,111.98,low
17277.0,228,69,1065.35,low
17278.0,242,15,246.04,low
17279.0,58,9,187.83,low
17282.0,131,94,1703.41,medium
17284.0,61,294,1641.68,medium
17286.0,22,45,153.92,medium
17287.0,27,102,841.41,medium
17288.0,10,142,1419.73,medium
17289.0,32,112,936.16,medium
17290.0,4,102,525.24,medium
17291.0,309,1,550.8,low
17293.0,9,135,1875.11,medium
17295.0,29,69,556.95,medium
17297.0,18,51,131.78,medium
17298.0,102,30,498.42,low
17299.0,12,57,669.11,medium
17301.0,22,66,197.63,medium
17302.0,15,81,1119.93,medium
17303.0,362,53,250.04,low
17306.0,11,69,8600.73,high
17309.0,96,12,82.75,low
17311.0,79,55,1384.85,medium
17312.0,139,14,644.3,low
17313.0,18,28,2288.13,medium
17314.0,25,136,2514.76,medium
17315.0,1,487,6204.46,high
17317.0,47,11,2524.02,low
17320.0,101,51,749.7,low
17321.0,9,107,700.86,medium
17323.0,16,204,908.99,medium
17324.0,18,44,863.18,medium
17325.0,281,6,96.8,low
17329.0,15,33,523.11,medium
17330.0,23,6,363.9,low
17331.0,124,1,175.2,low
17333.0,86,28,494.25,low
17334.0,302,12,306.6,low
17337.0,152,548,1944.32,medium
17338.0,18,757,6612.18,high
17339.0,95,5,183.36,low
17340.0,10,337,9487.03,high
17341.0,157,22,267.76,low
17343.0,356,17,193.64,low
17344.0,47,32,160.57,low
17345.0,16,87,537.74,medium
17346.0,4,468,2464.97,high
17347.0,87,1,228.96,low
17348.0,15,215,1159.52,medium
17349.0,180,9,110.75,low
17350.0,9,72,1256.19,medium
17351.0,37,27,587.15,low
17353.0,130,8,1740.0,low
17354.0,51,16,1393.06,low
17356.0,312,19,178.22,low
17357.0,25,45,388.14,medium
17358.0,304,59,365.85,low
17359.0,12,15,127.86,medium
17360.0,18,132,585.79,medium
17361.0,50,29,488.2,low
17362.0,240,35,312.23,low
17364.0,1,414,4455.73,high
17365.0,13,468,4801.56,high
17367.0,239,34,168.4,low
17368.0,24,128,1349.52,medium
17370.0,73,33,446.18,low
17371.0,18,87,423.89,medium
17372.0,41,253,1342.68,medium
17373.0,41,57,646.92,medium
17374.0,219,28,495.77,low
17375.0,191,71,372.5,low
17376.0,71,24,203.2,low
17377.0,24,384,3337.62,medium
17379.0,12,83,404.66,medium
17381.0,9,99,16668.71,high
17382.0,66,2,65.4,low
17383.0,5,51,199.29,medium
17384.0,20,15,336.4,low
17385.0,15,47,261.11,medium
17386.0,8,28,2686.42,medium
17387.0,20,78,784.11,medium
17388.0,78,15,1259.56,low
17389.0,1,224,31300.08,high
17391.0,164,3,508.8,low
17392.0,307,62,457.91,low
17394.0,220,4,203.87,low
17396.0,40,24,6933.3,medium
17397.0,23,92,696.41,medium
17398.0,115,38,653.38,low
17400.0,127,213,2129.96,medium
17402.0,5,35,2173.88,medium
17403.0,37,33,281.62,medium
17404.0,5,201,30300.82,high
17405.0,2,94,967.22,medium
17406.0,331,97,1226.62,low
17408.0,164,2,32.65,low
17409.0,185,13,771.85,low
17410.0,17,64,1214.72,medium
17411.0,13,41,778.94,medium
17412.0,3,58,1060.76,medium
17414.0,44,6,778.0,low
17415.0,80,14,507.84,low
17416.0,30,271,6838.34,high
17418.0,43,30,463.46,low
17419.0,12,189,3826.7,high
17420.0,51,23,467.98,low
17422.0,17,135,1853.13,medium
17423.0,46,28,663.63,low
17425.0,20,43,759.17,medium
17426.0,5,272,5022.26,high
17427.0,72,2,100.8,low
17428.0,1,334,16725.45,high
17429.0,121,42,512.12,low
17430.0,33,9,153.16,low
17431.0,314,43,403.3,low
17432.0,19,48,365.76,medium
17433.0,89,54,303.16,low
17434.0,3,138,2333.42,medium
17436.0,2,9,216.3,medium
17438.0,248,19,378.3,low
17440.0,148,8,177.1,low
17442.0,30,139,2227.26,medium
17443.0,220,1,534.24,low
17444.0,148,135,2940.04,medium
17446.0,177,9,120.9,low
17447.0,41,36,541.53,medium
17448.0,145,1,-4287.63,low
17449.0,3,279,2504.86,high
17450.0,9,348,185453.33,high
17451.0,2,107,1648.95,medium
17453.0,18,19,486.72,medium
17454.0,193,61,517.53,low
17455.0,204,8,131.7,low
17457.0,127,19,1737.7,low
17458.0,16,54,316.5,medium
17459.0,44,111,657.3,medium
17460.0,79,35,382.33,low
17461.0,23,111,757.46,medium
17462.0,52,28,662.94,low
17463.0,17,219,1881.36,medium
17464.0,159,9,289.96,low
17466.0,11,41,763.28,medium
17468.0,11,5,137.0,low
17469.0,17,90,1843.06,medium
17470.0,45,67,946.67,medium
17472.0,192,181,710.29,medium
17475.0,80,14,194.37,low
17480.0,74,31,506.51,low
17481.0,4,83,1249.34,medium
17483.0,66,21,414.04,low
17486.0,262,24,396.87,low
17489.0,59,29,376.64,low
17490.0,1,86,1926.88,medium
17491.0,2,105,3214.52,high
17492.0,249,12,374.57,low
17495.0,8,27,497.56,medium
17496.0,359,10,271.05,low
17498.0,76,17,272.22,low
17499.0,290,40,622.88,low
17500.0,18,5,1138.0,low
17501.0,221,18,288.6,low
17502.0,10,28,689.1,medium
17503.0,3,38,558.96,medium
17504.0,207,140,2745.28,medium
17505.0,162,52,1145.84,low
17506.0,71,16,294.29,low
17507.0,262,88,605.58,low
17508.0,281,22,387.31,low
17509.0,58,369,6100.74,high
17510.0,25,20,308.48,low
17511.0,3,1019,84731.02,high
17512.0,29,106,2920.04,medium
17513.0,73,6,513.2,low
17514.0,129,40,208.65,low
17515.0,32,87,639.02,medium
17516.0,16,137,768.08,medium
17517.0,309,11,153.94,low
17519.0,18,65,1503.77,medium
17520.0,54,30,546.81,low
17521.0,25,46,721.96,medium
17522.0,2,73,1070.71,medium
17523.0,12,33,652.74,medium
17524.0,362,6,145.0,low
17525.0,360,9,422.7,low
17526.0,2,18,479.9,medium
17527.0,54,49,888.86,medium
17528.0,2,260,3540.1,high
17530.0,2,329,2084.36,medium
17531.0,121,15,293.45,low
17534.0,54,9,223.36,low
17535.0,281,13,164.4,low
17536.0,178,3,76.5,low
17537.0,30,75,897.62,medium
17538.0,26,9,98.42,low
17540.0,9,26,570.4,medium
17542.0,270,25,170.75,low
17545.0,44,145,645.96,medium
17548.0,218,10,0.0,low
17549.0,24,6,148.86,low
17550.0,198,42,267.16,low
17551.0,360,43,306.84,low
17552.0,43,38,611.44,medium
17553.0,130,2,1487.6,low
17554.0,2,88,1952.45,medium
17555.0,20,106,483.26,medium
17556.0,206,6,157.9,low
17557.0,15,34,541.46,medium
17560.0,95,26,854.95,low
17561.0,20,46,167.62,medium
17562.0,15,64,1107.38,medium
17564.0,25,49,454.01,medium
17566.0,9,152,901.21,medium
17567.0,8,150,3494.61,medium
17569.0,333,29,344.14,low
17571.0,51,299,1498.51,medium
17572.0,72,8,155.95,low
17573.0,30,26,362.9,medium
17574.0,243,8,185.65,low
17576.0,9,405,3338.13,high
17578.0,191,6,124.74,low
17579.0,5,52,440.2,medium
17580.0,253,45,215.72,low
17581.0,1,414,9949.33,high
17582.0,237,29,175.27,low
17584.0,8,36,1227.3,medium
17585.0,110,214,1133.07,medium
17588.0,101,23,1240.2,low
17589.0,61,253,2404.17,medium
17590.0,3,201,1479.22,medium
17591.0,74,87,1808.42,medium
17593.0,4,215,3911.56,high
17594.0,86,50,993.18,low
17595.0,13,83,388.79,medium
17596.0,24,210,2435.31,medium
17597.0,214,55,2044.37,low
17600.0,18,13,161.67,low
17601.0,240,9,116.01,low
17602.0,3,565,5050.77,high
17603.0,51,15,-1165.3,low
17604.0,218,63,309.36,low
17608.0,34,59,193.42,medium
17609.0,41,238,1103.92,medium
17611.0,4,582,3947.87,high
17612.0,54,142,1992.76,medium
17613.0,23,319,4509.37,high
17614.0,58,100,390.07,medium
17615.0,131,14,329.6,low
17616.0,174,2,244.8,low
17618.0,6,78,971.58,medium
17619.0,313,77,218.52,low
17620.0,60,4,81.44,low
17621.0,22,27,1336.1,medium
17623.0,33,33,527.05,medium
17624.0,15,50,843.48,medium
17625.0,19,315,2047.0,medium
17628.0,82,5,75.75,low
17629.0,6,124,1784.12,medium
17630.0,170,26,503.6,low
17631.0,2,39,528.33,medium
17633.0,32,72,1242.34,medium
17634.0,37,297,2361.97,medium
17636.0,9,24,265.93,medium
17637.0,32,35,547.06,medium
17639.0,277,7,108.5,low
17640.0,87,5,621.66,low
17642.0,120,40,712.29,low
17644.0,2,169,2768.98,high
17646.0,220,45,744.66,low
17647.0,66,7,133.06,low
17648.0,61,92,1789.55,medium
17649.0,135,53,861.74,low
17650.0,22,8,166.08,low
17651.0,12,239,3886.67,high
17652.0,26,270,4737.13,high
17653.0,30,50,1175.88,medium
17654.0,278,22,117.55,low
17655.0,11,84,1895.64,medium
17656.0,74,82,1674.69,medium
17658.0,11,23,485.88,medium
17659.0,4,149,2706.95,medium
17660.0,142,45,196.0,low
17663.0,26,90,1788.27,medium
17664.0,19,43,604.64,medium
17666.0,4,18,728.16,medium
17667.0,67,116,2055.51,medium
17668.0,2,15,347.75,medium
17669.0,43,68,3406.72,medium
17670.0,228,11,205.7,low
17671.0,16,44,889.9,medium
17672.0,44,115,3106.62,medium
17673.0,2,228,1622.22,medium
17674.0,75,16,250.38,low
17675.0,2,708,19556.58,high
17676.0,5,64,1082.57,medium
17677.0,2,295,14602.62,high
17678.0,264,16,298.11,low
17679.0,53,30,1992.11,medium
17680.0,24,11,184.4,low
17682.0,11,101,2067.83,medium
17684.0,44,15,239.41,low
17685.0,17,118,2739.01,medium
17686.0,8,286,5739.46,high
17690.0,31,240,4300.25,high
17691.0,359,10,147.9,low
17692.0,128,47,733.44,low
17693.0,137,18,187.02,low
17694.0,142,15,283.12,low
17695.0,132,35,765.34,low
17696.0,39,126,2201.05,medium
17697.0,237,19,338.95,low
17698.0,261,8,154.95,low
17700.0,17,143,2518.74,medium
17701.0,253,24,417.95,low
17702.0,31,75,1807.87,medium
17703.0,36,55,798.74,medium
17704.0,169,31,885.19,low
17705.0,4,108,1781.12,medium
17706.0,5,367,9619.54,high
17707.0,186,5,152.4,low
17708.0,188,35,267.08,low
17709.0,170,7,137.45,low
17711.0,11,23,385.1,medium
17712.0,45,29,522.91,low
17714.0,321,10,153.0,low
17715.0,201,1,326.4,low
17716.0,23,254,5505.79,high
17718.0,233,6,139.35,low
17719.0,38,278,5367.8,high
17720.0,27,49,1093.94,medium
17722.0,97,75,1470.5,medium
17723.0,128,10,3276.4,low
17724.0,58,45,995.65,medium
17725.0,17,198,3371.13,medium
17727.0,10,67,1042.55,medium
17728.0,4,169,2515.68,medium
17730.0,4,220,5288.83,high
17731.0,80,83,878.2,medium
17733.0,39,35,692.19,medium
17734.0,54,43,700.63,medium
17735.0,3,668,12655.42,high
17736.0,10,26,337.49,medium
17737.0,10,10,168.24,medium
17738.0,20,99,1863.35,medium
17739.0,12,48,2786.05,medium
17742.0,114,15,355.11,low
17744.0,4,137,2291.08,medium
17746.0,235,8,98.8,low
17747.0,101,2,64.65,low
17749.0,179,35,674.52,low
17750.0,6,193,1797.57,medium
17752.0,360,1,80.64,low
17754.0,1,93,1739.92,medium
17757.0,2,700,5293.04,high
17758.0,20,412,3456.7,high
17759.0,18,95,834.99,medium
17760.0,22,16,115.05,low
17761.0,33,19,712.78,low
17763.0,264,1,15.0,low
17764.0,51,75,818.82,medium
17765.0,159,57,371.88,low
17767.0,16,21,271.2,medium
17768.0,9,105,2273.18,medium
17769.0,13,313,3960.63,high
17770.0,199,38,1143.27,low
17771.0,57,54,245.81,medium
17772.0,11,53,182.77,medium
17774.0,97,157,1215.46,medium
17775.0,255,3,56.4,low
17777.0,25,194,665.86,medium
17779.0,22,84,642.17,medium
17781.0,160,12,188.02,low
17783.0,73,67,283.47,medium
17785.0,54,13,131.94,low
17786.0,86,72,278.74,low
17787.0,153,103,1128.91,low
17788.0,74,5,1117.9,low
17789.0,282,14,225.9,low
17790.0,27,190,1965.55,medium
17791.0,30,10,106.1,low
17793.0,26,58,323.04,medium
17795.0,180,46,350.39,low
17796.0,41,63,583.25,medium
17797.0,23,111,780.43,medium
17799.0,23,410,3026.08,medium
17800.0,38,104,1199.01,medium
17802.0,83,135,1151.64,medium
17805.0,74,10,512.31,low
17806.0,12,43,546.04,medium
17809.0,17,49,3376.12,medium
17811.0,5,872,7677.71,high
17812.0,13,108,514.61,medium
17813.0,15,378,1714.6,medium
17816.0,37,7,20.35,low
17817.0,5,33,387.68,medium
17819.0,72,37,3069.6,medium
17820.0,192,5,-24.05,low
17824.0,52,13,298.4,low
17827.0,6,220,1995.46,medium
17828.0,9,82,1599.97,medium
17829.0,299,30,889.24,low
17830.0,2,23,398.7,medium
17831.0,34,2,35.4,low
17832.0,50,61,155.37,medium
17835.0,3,61,350.64,medium
17836.0,48,24,110.21,low
17837.0,43,172,1560.53,medium
17838.0,27,94,1377.14,medium
17839.0,43,56,338.8,medium
17841.0,2,7793,38808.72,high
17843.0,304,37,205.48,low
17844.0,107,5,51.56,low
17846.0,86,1,2033.1,low
17848.0,82,51,901.2,low
17849.0,219,26,605.8,low
17850.0,303,15,-102.58,low
17852.0,12,24,114.34,medium
17854.0,186,15,311.26,low
17856.0,2,17,1393.79,medium
17857.0,4,52,25428.14,high
17858.0,6,180,4904.41,high
17859.0,305,25,148.21,low
17861.0,4,223,2059.2,medium
17862.0,324,11,330.9,low
17863.0,60,127,2775.28,medium
17864.0,13,102,597.5,medium
17865.0,31,389,10158.54,high
17866.0,143,10,325.7,low
17867.0,31,81,622.75,medium
17869.0,108,24,213.86,low
17870.0,3,279,1563.0,medium
17871.0,205,10,155.9,low
17873.0,81,37,1549.21,low
17874.0,186,47,658.26,low
17877.0,171,12,237.61,low
17878.0,44,26,379.45,low
17879.0,174,6,178.52,low
17880.0,365,26,458.92,low
17881.0,305,8,133.35,low
17883.0,4,145,671.77,medium
17884.0,4,53,392.83,medium
17885.0,13,64,190.19,medium
17886.0,32,109,899.61,medium
17887.0,130,10,111.35,low
17888.0,19,81,525.78,medium
17889.0,213,21,203.87,low
17890.0,323,94,602.09,low
17891.0,163,34,203.86,low
17892.0,57,28,244.1,low
17893.0,226,16,112.25,low
17894.0,72,182,1013.04,medium
17895.0,45,16,98.0,low
17896.0,24,2,256.32,low
17897.0,173,42,131.98,low
17898.0,86,28,152.06,low
17899.0,160,32,155.8,low
17900.0,165,11,15.0,low
17901.0,30,19,110.38,low
17904.0,22,39,178.92,medium
17905.0,72,11,598.49,low
17906.0,248,12,72.9,low
17911.0,10,39,366.23,medium
17912.0,311,40,295.61,low
17913.0,59,59,411.6,medium
17914.0,4,80,336.43,medium
17917.0,46,94,341.28,medium
17919.0,89,23,1304.04,low
17920.0,5,601,3468.19,high
17921.0,65,145,826.52,medium
17923.0,283,1,207.5,low
17924.0,2,34,2638.58,medium
17926.0,134,21,397.29,low
17928.0,46,23,212.54,low
17929.0,12,6,834.5,low
17930.0,36,39,1740.48,medium
17931.0,135,65,408.36,low
17932.0,30,90,1331.57,medium
17934.0,52,21,704.25,low
17935.0,139,29,145.79,low
17936.0,6,77,389.84,medium
17937.0,9,43,4301.22,medium
17939.0,160,12,99.14,low
17940.0,50,23,1983.58,low
17941.0,131,2,304.56,low
17942.0,8,2,77.5,low
17946.0,234,20,149.58,low
17947.0,38,9,176.68,low
17948.0,148,1,358.56,low
17949.0,2,78,51436.84,high
17950.0,73,32,219.03,low
17951.0,40,16,695.34,low
17954.0,6,472,2196.54,medium
17955.0,199,19,557.3,low
17956.0,250,1,12.75,low
17957.0,67,31,111.68,low
17958.0,117,7,508.46,low
17960.0,172,26,73.78,low
17961.0,22,220,1168.89,medium
17962.0,143,35,102.83,low
17964.0,32,69,209.94,medium
17965.0,38,305,2465.77,medium
17966.0,38,68,1098.43,medium
17969.0,167,14,228.2,low
17970.0,212,31,582.59,low
17972.0,242,31,136.04,low
17973.0,52,15,337.04,low
17974.0,25,179,740.79,medium
17975.0,16,289,4079.51,high
17977.0,30,21,288.14,low
17979.0,36,147,737.81,medium
17980.0,166,30,811.45,low
17984.0,146,48,152.68,low
17985.0,23,23,634.95,medium
17986.0,57,1,20.8,low
17987.0,186,13,198.57,low
17988.0,12,39,191.17,medium
17990.0,237,29,630.84,low
17991.0,226,5,93.35,low
17994.0,122,84,629.69,low
17995.0,282,2,76.1,low
17997.0,75,180,1511.3,medium
17999.0,38,55,191.72,medium
18001.0,13,58,417.23,medium
18004.0,363,40,169.47,low
18005.0,4,60,249.72,medium
18006.0,24,22,444.68,medium
18008.0,71,30,2116.19,low
18009.0,236,33,252.24,low
18010.0,257,14,174.8,low
18013.0,156,31,187.29,low
18014.0,29,32,166.42,medium
18015.0,5,46,120.03,medium
18016.0,33,123,1483.56,medium
18017.0,82,3,523.0,low
18018.0,109,29,122.14,low
18019.0,52,5,38.45,low
18022.0,36,191,668.11,medium
18024.0,153,22,236.78,low
18027.0,99,21,115.31,low
18030.0,5,10,220.7,medium
18032.0,335,5,73.5,low
18033.0,66,34,97.97,low
18034.0,22,112,422.88,medium
18035.0,36,53,730.4,medium
18036.0,33,96,405.62,medium
18037.0,155,19,70.02,low
18040.0,20,19,357.2,medium
18041.0,12,364,3526.85,high
18042.0,54,7,165.05,low
18043.0,25,55,243.05,medium
18044.0,5,128,2085.65,medium
18045.0,46,47,189.4,medium
18048.0,204,7,172.29,low
18050.0,360,5,74.4,low
18053.0,67,21,297.07,low
18055.0,8,316,5751.66,high
18056.0,289,19,363.65,low
18058.0,10,3,170.16,low
18059.0,10,20,296.71,medium
18061.0,22,40,1714.25,medium
18062.0,174,27,720.52,low
18064.0,134,7,814.0,low
18065.0,6,138,2380.08,medium
18066.0,76,10,318.0,low
18067.0,41,37,396.33,medium
18068.0,290,1,101.7,low
18069.0,27,472,2021.82,medium
18071.0,258,11,194.05,low
18072.0,156,36,-0.0,low
18073.0,115,76,3864.44,medium
18075.0,24,153,2538.72,medium
18077.0,9,208,2428.14,medium
18078.0,218,29,336.13,low
18079.0,46,127,3651.97,medium
18080.0,19,2,1231.5,low
18081.0,37,17,343.45,low
18082.0,26,73,703.37,medium
18084.0,17,2,87.53,low
18085.0,331,20,386.05,low
18086.0,275,7,101.34,low
18087.0,99,7,3770.12,low
18088.0,62,39,167.67,low
18092.0,3,80,7580.04,high
18093.0,94,38,2083.42,low
18094.0,82,70,3017.3,medium
18095.0,313,21,580.05,low
18096.0,12,213,911.15,medium
18097.0,8,109,2692.85,medium
18099.0,128,19,168.31,low
18101.0,12,41,223.65,medium
18102.0,1,415,228603.88,high
18104.0,38,38,754.64,medium
18105.0,38,18,113.48,low
18106.0,330,39,430.7,low
18108.0,249,19,264.65,low
18109.0,2,440,7647.87,high
18110.0,20,49,206.05,medium
18112.0,13,26,352.69,medium
18114.0,291,28,220.1,low
18116.0,68,378,1418.03,medium
18117.0,26,74,320.72,medium
18118.0,11,1166,5119.91,high
18120.0,215,17,111.15,low
18121.0,150,32,673.1,low
18122.0,9,364,1826.21,medium
18123.0,25,36,589.44,medium
18125.0,30,197,1141.34,medium
18126.0,61,56,206.83,medium
18127.0,20,47,348.73,medium
18129.0,244,14,112.55,low
18130.0,9,71,1045.74,medium
18133.0,212,2,715.5,low
18135.0,30,20,681.91,low
18136.0,64,39,761.83,low
18138.0,296,8,152.65,low
18139.0,18,162,8393.22,high
18141.0,361,1,-35.4,low
18142.0,152,18,1014.9,low
18143.0,117,61,1000.16,low
18144.0,8,40,2723.7,medium
18145.0,13,221,2861.55,medium
18146.0,141,10,160.35,low
18147.0,46,7,179.34,low
18149.0,51,16,612.08,low
18150.0,33,37,566.58,medium
18151.0,135,38,653.35,low
18154.0,4,21,399.19,medium
18155.0,76,28,347.82,low
18156.0,13,85,528.71,medium
18158.0,10,35,451.75,medium
18159.0,302,23,530.15,low
18160.0,58,39,638.06,low
18161.0,11,81,1612.79,medium
18164.0,32,25,394.7,low
18165.0,178,10,302.46,low
18167.0,4,43,1355.51,medium
18168.0,177,109,887.29,low
18169.0,61,9,202.65,low
18170.0,34,38,980.31,medium
18171.0,59,56,1208.51,medium
18172.0,15,197,7490.17,high
18173.0,87,31,2106.84,low
18174.0,8,1,104.0,low
18176.0,354,33,448.65,low
18177.0,32,75,1314.17,medium
18178.0,114,99,1573.41,medium
18179.0,10,90,1793.17,medium
18180.0,5,119,1843.75,medium
18181.0,25,44,382.8,medium
18183.0,219,44,600.52,low
18184.0,16,1,49.8,low
18185.0,250,17,304.25,low
18188.0,16,72,1998.49,medium
18189.0,78,69,1084.34,medium
18190.0,193,16,274.51,low
18191.0,262,7,207.8,low
18192.0,72,45,957.97,low
18193.0,151,17,233.81,low
18194.0,65,9,896.0,low
18196.0,96,141,689.13,medium
18198.0,5,166,5083.06,high
18200.0,107,32,163.8,low
18202.0,200,68,1396.99,low
18203.0,158,19,160.42,low
18204.0,72,202,1979.3,medium
18205.0,37,32,517.36,medium
18209.0,29,8,139.1,low
18210.0,2,134,2621.38,medium
18211.0,26,42,600.07,medium
18212.0,327,43,248.42,low
18213.0,237,15,232.48,low
18215.0,90,13,299.34,low
18216.0,32,26,481.75,medium
18217.0,30,31,621.75,medium
18218.0,207,24,626.38,low
18219.0,3,102,1809.58,medium
18220.0,220,4,297.78,low
18221.0,23,65,1033.31,medium
18222.0,93,19,443.0,low
18223.0,2,299,6315.23,high
18224.0,264,10,158.95,low
18225.0,4,283,5362.82,high
18226.0,39,245,5192.1,high
18227.0,218,5,93.75,low
18228.0,51,32,769.2,low
18229.0,12,154,6623.7,high
18230.0,10,88,2723.35,medium
18231.0,193,126,2066.17,medium
18232.0,82,40,582.47,low
18233.0,326,1,440.0,low
18235.0,72,104,1796.48,medium
18236.0,30,49,882.24,medium
18237.0,3,61,987.1,medium
18239.0,219,59,1123.51,low
18240.0,47,6,422.58,low
18241.0,10,105,2058.09,medium
18242.0,73,78,2232.49,medium
18245.0,8,177,2507.56,medium
18246.0,24,4,596.1,low
18248.0,114,49,783.02,low
18249.0,18,8,95.34,low
18250.0,302,22,342.92,low
18251.0,88,16,4314.72,low
18252.0,51,98,526.67,medium
18255.0,90,6,103.3,low
18256.0,355,4,-50.1,low
18257.0,40,123,2265.38,medium
18259.0,25,35,1962.3,medium
18260.0,173,140,2595.0,medium
18261.0,44,21,324.24,low
18262.0,141,13,149.48,low
18263.0,24,62,1211.08,medium
18265.0,73,46,801.51,low
18268.0,135,2,0.0,low
18269.0,359,1,-29.7,low
18270.0,39,13,238.95,low
18272.0,3,170,3064.78,high
18273.0,3,3,204.0,medium
18274.0,18,22,0.0,medium
18276.0,22,16,323.36,low
18277.0,59,9,97.63,low
18278.0,74,9,173.9,low
18280.0,278,10,180.6,low
18281.0,181,7,80.82,low
18282.0,8,13,176.6,medium
18283.0,4,756,2094.88,high
18287.0,43,70,1837.28,medium
