CustomerID,Recency,Frequency,MonetaryValue
18123.00,25,36,589.44
18125.00,30,197,1141.34
18126.00,61,56,206.83
18127.00,20,47,348.73
18129.00,244,14,112.55
18130.00,9,71,1045.74
18133.00,212,2,715.50
18135.00,30,20,681.91
18136.00,64,39,761.83
18138.00,296,8,152.65
18139.00,18,162,8393.22
18141.00,361,1,-35.40
18142.00,152,18,1014.90
18143.00,117,61,1000.16
18144.00,8,40,2723.70
18145.00,13,221,2861.55
18146.00,141,10,160.35
18147.00,46,7,179.34
18149.00,51,16,612.08
18150.00,33,37,566.58
18151.00,135,38,653.35
18154.00,4,21,399.19
18155.00,76,28,347.82
18156.00,13,85,528.71
18158.00,10,35,451.75
18159.00,302,23,530.15
18160.00,58,39,638.06
18161.00,11,81,1612.79
18164.00,32,25,394.70
18165.00,178,10,302.46
18167.00,4,43,1355.51
18168.00,177,109,887.29
18169.00,61,9,202.65
18170.00,34,38,980.31
18171.00,59,56,1208.51
18172.00,15,197,7490.17
18173.00,87,31,2106.84
18174.00,8,1,104.00
18176.00,354,33,448.65
18177.00,32,75,1314.17
18178.00,114,99,1573.41
18179.00,10,90,1793.17
18180.00,5,119,1843.75
18181.00,25,44,382.80
18183.00,219,44,600.52
18184.00,16,1,49.80
18185.00,250,17,304.25
18188.00,16,72,1998.49
18189.00,78,69,1084.34
18190.00,193,16,274.51
18191.00,262,7,207.80
18192.00,72,45,957.97
18193.00,151,17,233.81
18194.00,65,9,896.00
18196.00,96,141,689.13
18198.00,5,166,5083.06
18200.00,107,32,163.80
18202.00,200,68,1396.99
18203.00,158,19,160.42
18204.00,72,202,1979.30
18205.00,37,32,517.36
18209.00,29,8,139.10
18210.00,2,134,2621.38
18211.00,26,42,600.07
18212.00,327,43,248.42
18213.00,237,15,232.48
18215.00,90,13,299.34
18216.00,32,26,481.75
18217.00,30,31,621.75
18218.00,207,24,626.38
18219.00,3,102,1809.58
18220.00,220,4,297.78
18221.00,23,65,1033.31
18222.00,93,19,443.00
18223.00,2,299,6315.23
18224.00,264,10,158.95
18225.00,4,283,5362.82
18226.00,39,245,5192.10
18227.00,218,5,93.75
18228.00,51,32,769.20
18229.00,12,154,6623.70
18230.00,10,88,2723.35
18231.00,193,126,2066.17
18232.00,82,40,582.47
18233.00,326,1,440.00
18235.00,72,104,1796.48
18236.00,30,49,882.24
18237.00,3,61,987.10
18239.00,219,59,1123.51
18240.00,47,6,422.58
18241.00,10,105,2058.09
18242.00,73,78,2232.49
18245.00,8,177,2507.56
18246.00,24,4,596.10
18248.00,114,49,783.02
18249.00,18,8,95.34
18250.00,302,22,342.92
18251.00,88,16,4314.72
18252.00,51,98,526.67
18255.00,90,6,103.30
18256.00,355,4,-50.10
18257.00,40,123,2265.38
18259.00,25,35,1962.30
18260.00,173,140,2595.00
18261.00,44,21,324.24
18262.00,141,13,149.48
18263.00,24,62,1211.08
18265.00,73,46,801.51
18268.00,135,2,0.00
18269.00,359,1,-29.70
18270.00,39,13,238.95
18272.00,3,170,3064.78
18273.00,3,3,204.00
18274.00,18,22,0.00
18276.00,22,16,323.36
18277.00,59,9,97.63
18278.00,74,9,173.90
18280.00,278,10,180.60
18281.00,181,7,80.82
18282.00,8,13,176.60
18283.00,4,756,2094.88
18287.00,43,70,1837.28
